molecule_chembl_id,smiles,matched_to_active,tanimoto_similarity
CHEMBL18087,CCCCCCCCNC(=O)O[C@H]1C(O)[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)O[C@H](C)[C@H]1OC,CHEMBL5276699,0.089
CHEMBL437455,CO[C@@H]1[C@@H](C)O[C@@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)C(O)[C@@H]1OC(=O)OCc1ccccc1,CHEMBL5276699,0.097
CHEMBL280113,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)SC1CCCC1)C(C)C)Cc1ccc(C(F)(F)F)cc1,CHEMBL5276699,0.116
CHEMBL281395,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)SC1CCCC1)Cc1ccc(C)cc1,CHEMBL5276699,0.096
CHEMBL19463,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)SC1CCCC1)Cc1ccc(F)cc1,CHEMBL5276699,0.11
CHEMBL281573,CN(CC(=O)N[C@@H](CCCCN)C(=O)C(=O)Nc1ccc(Oc2cccnc2)cc1)C(=O)c1ccccc1Sc1ccccc1C#N,CHEMBL5276699,0.092
CHEMBL26080,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCC3CC(F)(F)C(F)(F)C3)cc12,CHEMBL5276699,0.121
CHEMBL27268,CC1(C)CNc2c(cccc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCNC(=O)OC(C)(C)C)CC2)C1,CHEMBL5276699,0.118
CHEMBL539681,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(-c2ccc(Cl)c(Cl)c2)n2c1CC(OC(=O)CCC(=O)[O-])C2.[K+],CHEMBL5276699,0.135
CHEMBL286429,Cc1cccc2nc3cccc(C(=O)NCCCN4CCN(CCCNC(=O)c5cccc6nc7cccc(C)c7nc56)CC4)c3nc12,CHEMBL5276699,0.109
CHEMBL423119,C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)N1C[C@H](Oc2ccc([N+](=O)[O-])cc2)C[C@@H]1C(=O)O,CHEMBL5276699,0.109
CHEMBL287567,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(COc3ccc(OC(F)(F)F)cc3)n2)cc1,CHEMBL5276699,0.108
CHEMBL35291,CCCCCC(OC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC=O)c1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,CHEMBL5276699,0.129
CHEMBL289485,CC1(C)CNc2c(cc(CCCC(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,CHEMBL5276699,0.123
CHEMBL38996,CC1(C)CNc2c(cc(CCC(=O)O)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1,CHEMBL5276699,0.125
CHEMBL440109,CCOC(=O)c1cc2c(c(S(=O)(=O)N[C@@H](Cc3nc4ccccc4s3)C(=O)N3CCC(CCF)CC3)c1)NCC(C)(C)C2,CHEMBL5276699,0.139
CHEMBL43278,CN(C(=O)Oc1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1)c1ccccc1,CHEMBL5276699,0.123
CHEMBL44188,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1ccc(Cl)cc1Cl,CHEMBL5276699,0.1
CHEMBL42046,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cc(Cl)ccc1Cl,CHEMBL5276699,0.092
CHEMBL42162,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cc(Cl)cc(Cl)c1,CHEMBL5276699,0.092
CHEMBL288655,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1ccc(-c2ccccc2)cc1,CHEMBL5276699,0.088
CHEMBL42044,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cccc(-c2ccccc2)c1,CHEMBL5276699,0.088
CHEMBL415902,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1ccccc1-c1ccccc1,CHEMBL5276699,0.095
CHEMBL275593,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL5276699,0.101
CHEMBL44498,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL5276699,0.102
CHEMBL296192,O=C(CN1C(=O)[C@@H](CC(=O)NC(c2ccccc2)c2ccccc2)S[C@@H]1c1ccc(Cl)cc1Cl)NCCCN1CCOCC1,CHEMBL5276699,0.09
CHEMBL42491,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cccc(Cl)c1Cl,CHEMBL5276699,0.09
CHEMBL296937,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1ccc2ccccc2c1,CHEMBL5276699,0.125
CHEMBL298104,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@](C)(Cc1ccccc1)C(=O)NCCCCCCCCS(C)(=O)=O,CHEMBL5276699,0.058
CHEMBL47468,COc1ccc(S(=O)(=O)N(CC(=O)NC(c2ccccc2)c2ccccc2)[C@H](CCSCc2ccccc2)C(=O)NO)cc1,CHEMBL5276699,0.065
CHEMBL296518,CCCCc1nc2ccc([C@]3(C(=O)N(C)C)C[C@H]4CCCN4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5276699,0.152
CHEMBL291192,CC(=O)c1ccc2n(c1=O)[C@H](COC(=O)CCC(=O)NCCCOc1cccc(CN3CCCCC3)c1)Cc1c-2[nH]c2ccccc12,CHEMBL5276699,0.118
CHEMBL49286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,CHEMBL5276699,0.124
CHEMBL46240,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](N)C(C)C,CHEMBL5276699,0.122
CHEMBL296821,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Br)ccc1Cc1nn(C)c2ccc(NC(=O)OC3CCCC3)cc12,CHEMBL5276699,0.124
CHEMBL301569,CCCCc1nc2ccc([C@@H]3[C@@H]4C(=O)OC[C@@H]4ON3Cc3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5276699,0.12
CHEMBL53226,CCCCc1nc2ccc([C@H]3[C@@H]4C(=O)OC[C@@H]4ON3Cc3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5276699,0.12
CHEMBL300441,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCC[S+]([O-])c1ccc(N)cc1,CHEMBL5276699,0.113
CHEMBL55112,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCC[S+]([O-])c1ccc(O)cc1,CHEMBL5276699,0.138
CHEMBL55714,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)NS(=O)(=O)c2ccccc2)O3)ccc(C(C)=O)c1O,CHEMBL5276699,0.121
CHEMBL53670,CSCC[C@H](NC(=O)c1cc(NC[C@@H]2C[C@H](SC(=O)c3cccnc3)CN2)ccc1CCc1ccc(F)cc1)C(=O)OC(C)C,CHEMBL5276699,0.11
CHEMBL293078,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](OC)[C@H](C)[C@@H](C(C)C)O2)OC1=O,CHEMBL5276699,0.095
CHEMBL10440,CCN(CC)CCN(Cc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1,CHEMBL5275926,0.104
CHEMBL11526,CCN(C)CCN(CCOCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,CHEMBL5275926,0.121
CHEMBL274049,CS(=O)(=O)Nc1ccccc1CCC(SCCC(=O)[O-])c1cccc(OCc2ccc3ccc(Cl)cc3n2)c1.[Na+],CHEMBL5275926,0.112
CHEMBL18034,c1cc2c(cc1COCCCCCCNCCSSCCNCCCCCCOCc1ccc3c(c1)OCO3)OCO2,CHEMBL5275926,0.076
CHEMBL18606,CCCCc1nn(-c2c(Cl)cccc2Cl)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL5275926,0.079
CHEMBL279629,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL5275926,0.085
CHEMBL25699,Cc1ccc(S(=O)(=O)N(c2cccc(OCCN(C(=O)OC(C)(C)C)c3ccncc3)c2)S(=O)(=O)c2ccc(C)cc2)cc1,CHEMBL5275926,0.092
CHEMBL29512,Cn1nnnc1-c1ccccc1-c1ccc(Cn2cnc3ccc(N(Cc4ccccc4)C(=O)c4ccccc4)cc3c2=O)cc1,CHEMBL5275926,0.101
CHEMBL29386,CCCCCN(C(=O)c1ccc(F)cc1)c1ccc2ncn(Cc3ccc(-c4ccccc4-c4nnnn4C)cc3)c(=O)c2c1,CHEMBL5275926,0.119
CHEMBL282336,Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)Cc2ccc(C(F)(F)F)cc2)c1C,CHEMBL5275926,0.103
CHEMBL282167,CCCCCN(C(=O)c1ccccc1OC)c1ccc2ncn(Cc3ccc(-c4ccccc4-c4nnnn4C)cc3)c(=O)c2c1,CHEMBL5275926,0.102
CHEMBL29067,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,CHEMBL5275926,0.11
CHEMBL430726,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CHEMBL5275926,0.091
CHEMBL285779,c1ccc(COCCCOc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccc(OCCN5CCOCC5)cc4c3)cc2)cc1,CHEMBL5275926,0.117
CHEMBL284690,c1ccc(COCCCOc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4cc(OCCN5CCOCC5)ccc4c3)cc2)cc1,CHEMBL5275926,0.119
CHEMBL287596,C=C1C[C@@]23O[C@]2(c2ccccc21)C1CC(OC(=O)[C@H](O)[C@@H](NC(=O)OCC)c2ccc(OCc4ccccc4)cc2)C3(C)C1(C)C,CHEMBL5275926,0.109
CHEMBL30757,COc1cc([C@@H]2c3cc4nc5cc6ccccc6cc5nc4cc3[C@@H](Nc3ccc([N+](=O)[O-])cc3)[C@H]3COC(=O)[C@H]23)cc(OC)c1O,CHEMBL5275926,0.101
CHEMBL262386,CCOC(=O)N[C@@H](c1ccc(OCc2ccccc2)cc1)[C@@H](O)C(=O)OC1CC2C(C)(C)C1(C)[C@@]13C[C@H](C)c4ccccc4[C@@]21O3,CHEMBL5275926,0.11
CHEMBL30587,O=C(c1ccc2oc(CN3CCC(n4cc(C(F)(F)F)ccc4=O)CC3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,CHEMBL5275926,0.096
CHEMBL286771,O=C(c1ccc2oc(-c3cncc(Cn4cc(C(F)(F)F)ccc4=O)c3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,CHEMBL5275926,0.099
CHEMBL30858,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1Oc1ccc(OCc2ccccc2)cc1,CHEMBL5275926,0.12
CHEMBL445875,O=C(c1ccc2oc(-c3cccc(Cn4cc(C(F)(F)F)ccc4=O)n3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,CHEMBL5275926,0.093
CHEMBL29368,O=C(c1ccc2oc(-c3cc(Cn4cc(C(F)(F)F)ccc4=O)ccn3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,CHEMBL5275926,0.099
CHEMBL281988,O=C(c1ccc2oc(CN3CCC[C@@H](n4cc(C(F)(F)F)ccc4=O)C3)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1,CHEMBL5275926,0.107
CHEMBL34685,COc1cc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)c4ccccc4n3C)cc2)cc(OC)c1OC,CHEMBL5275926,0.096
CHEMBL33215,CO/N=C(\CN(C)C(=O)c1cc(C)nc(C)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL5275926,0.122
CHEMBL284396,CO/N=C(\COCc1cc(OC)cc(OC)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL5275926,0.11
CHEMBL284269,CO/N=C(\COCc1cc(OC)c(OC)c(OC)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL5275926,0.125
CHEMBL418224,CO/N=C(\CN(C)C(=O)c1ccccc1OC)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL5275926,0.099
CHEMBL32537,CO/N=C(\CN(C)C(=O)c1cc(OC)cc(OC)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL5275926,0.099
CHEMBL284836,CC(=O)c1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCOC(=O)C(NC(=O)OCc2ccccc2)C(C)C)c1=O,CHEMBL5275926,0.096
CHEMBL286779,N#Cc1ccc(Cn2cncc2CN(C(=O)c2ccccc2)c2ccc(N3CCN(C(=O)c4ccc(Cl)s4)CC3)cc2)cc1,CHEMBL5275926,0.083
CHEMBL35706,N#Cc1ccc(Cn2cncc2CN(C(=O)c2cccc(F)c2)c2ccc(N3CCN(C(=O)c4ccc(Cl)s4)CC3)cc2)cc1,CHEMBL5275926,0.109
CHEMBL284830,COC1=C(OC)[C@@]2(OC)c3c(OC)c(OC)c4c(c3O[C@@]23O[C@@H](c2ccccc2)CC=C3C1=O)[C@@H](OC)C[C@H](c1ccccc1)O4,CHEMBL5275926,0.079
CHEMBL34143,N#Cc1ccc(Cn2cncc2CN(C(=O)c2ccccc2F)c2ccc(N3CCN(C(=O)c4ccc(Cl)s4)CC3)cc2)cc1,CHEMBL5275926,0.095
CHEMBL285432,Cc1nc2ccc(N(Cc3ccccc3)C(=O)c3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.109
CHEMBL34082,CCc1nc2ccc(N(Cc3ccccc3)C(=O)c3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.116
CHEMBL276853,CCc1nc2ccc(N(CC=C(C)C)C(=O)c3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.121
CHEMBL284123,CCc1nc2ccc(N(Cc3ccccc3)C(=O)OCC(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.11
CHEMBL289472,CCc1nc2ccc(N(Cc3ccccc3)C(=O)c3cccs3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.103
CHEMBL288818,C=CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC=C)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,CHEMBL5275926,0.126
CHEMBL38799,CCc1c(C)c2cc3[nH]c(cc4nc(c5c6nc(cc1[nH]2)C(C)=C6C(=O)N(C)C5=O)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3C(C)OC,CHEMBL5275926,0.134
CHEMBL41936,Cn1cncc1C(OCc1nc(N2CCN(C(=O)OC(C)(C)C)CC2)c(C#N)cc1-c1cccc(Cl)c1)c1ccc(C#N)cc1,CHEMBL5275926,0.145
CHEMBL39209,COc1ccccc1N1CCN(CCC(Oc2ccc(C(=O)Nc3ccccc3OCCCC(=O)O)cc2)c2ccccc2)CC1,CHEMBL5275926,0.102
CHEMBL41630,COc1ccccc1C1C(C(=O)OCCN(C)C)=C(C(=O)c2ccccc2)N=C2SC(c3c(Cl)cccc3Cl)=CN21,CHEMBL5275926,0.07
CHEMBL430570,CCCCc1nc2ccn(Cc3ccccc3Br)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.101
CHEMBL294956,O=C(CCN1CCCCC1)N1CCN(c2ccnc3cc(Cl)ccc23)CCN(c2ccnc3cc(Cl)ccc23)CC1,CHEMBL5275926,0.126
CHEMBL295212,CCCCCCCCCCCCCCCCCCNC(=O)OCC(COP(=O)([O-])OCC[n+]1ccsc1)OC,CHEMBL5275926,0.052
CHEMBL46643,CCCCCCCCOCCOCCOc1cccc(OP(=O)([O-])Oc2cccc(C[n+]3csc(C)c3)c2)c1OC,CHEMBL5275926,0.086
CHEMBL296519,CCCCc1nc2ccc([C@]3(c4ccccc4)C[C@H]4CCCN4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5275926,0.138
CHEMBL428185,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccc(Br)o2)C(C)CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,CHEMBL5279240,0.089
CHEMBL286827,CCCCC(CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C)C(F)(F)F,CHEMBL5279240,0.097
CHEMBL25819,CCCn1cc(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(C(=O)NCC(C)CC(F)(F)F)ccc21,CHEMBL5279240,0.081
CHEMBL27683,CN(CCCN(C)CCN1C(=O)c2cccc3c2c(cc2ccoc23)C1=O)CCN1C(=O)c2cccc3c2c(cc2ccoc23)C1=O,CHEMBL5279240,0.11
CHEMBL283957,CN(CCCN(C)CCN1C(=O)c2cccc3c2c(cc2occc23)C1=O)CCN1C(=O)c2cccc3c2c(cc2occc23)C1=O,CHEMBL5279240,0.103
CHEMBL285994,O=C(NS(=O)(=O)c1ccccc1)c1cc(Br)cc2c(=O)cc(-c3ccc(OCc4ccc5ccccc5n4)cc3)oc12,CHEMBL5279240,0.101
CHEMBL277388,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CCC)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,CHEMBL5279240,0.107
CHEMBL432303,CO[C@H]1CN(Cc2ccc(C(F)(F)F)cc2)C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)O)O[C@@H]1C,CHEMBL5279240,0.113
CHEMBL49110,CCN(CC)CCOc1ccc2cc3cc([N+](=O)[O-])c(OCCN(CC)CC)c(Br)c3nc2c1Br,CHEMBL5279240,0.117
CHEMBL299860,CCCCc1nc(-n2cccc2)c(C(=O)OCC)n1Cc1ccc(NC(=O)[C@H](Cc2ccccc2)n2cccc2C(=O)OC)cc1,CHEMBL5279240,0.098
CHEMBL45659,CCCCc1nc(Cl)c(CC(=O)O)n1Cc1ccc(NC(=O)[C@H](Cc2ccccc2)n2ccc(C(=O)OCC)c2C)cc1,CHEMBL5279240,0.091
CHEMBL297265,CCCCc1nc(Cl)c(CC(=O)OC)n1Cc1ccc(NC(=O)[C@H](Cc2ccccc2)n2ccc(C(=O)OCC)c2C)cc1,CHEMBL5279240,0.09
CHEMBL49257,CCCCc1nc(-n2cccc2)c(C(=O)OCC)n1Cc1ccc(NC(=O)[C@H](Cc2ccccc2)n2cccc2C(=O)O)cc1,CHEMBL5279240,0.099
CHEMBL48413,O=C(c1ccccc1SSc1ccccc1C(=O)N1CCN(c2ccccc2)CC1)N1CCN(c2ccccc2)CC1,CHEMBL5279240,0.073
CHEMBL52148,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1c(C(F)(F)F)cccc1C(F)(F)F,CHEMBL5279240,0.092
CHEMBL300484,COC(=O)C(C)(C)c1nc2n(Cc3ccccc3F)c(C)c(-c3cccc(OC)c3)c(=O)n2c1CN1CCC(c2ccccc2)CC1,CHEMBL5279240,0.126
CHEMBL50856,COC(=O)C(C)(C)c1nc2n(Cc3ccccc3F)c(C)c(-c3cccc(OC)c3)c(=O)n2c1CN(C)Cc1ccccc1,CHEMBL5279240,0.112
CHEMBL301322,COC(=O)C(C)(C)c1nc2n(Cc3ccccc3F)c(C)c(-c3cccc(OC)c3)c(=O)n2c1CN(C)CCc1ccccc1,CHEMBL5279240,0.11
CHEMBL299850,COC(=O)C(C)(C)c1nc2n(Cc3ccccc3F)c(C)c(-c3cccc(OC)c3)c(=O)n2c1CN1CCc2ccccc2C1,CHEMBL5279240,0.118
CHEMBL299093,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1nn(C)c2ccc(NC(=O)CC3CCCCC3)cc12,CHEMBL5279240,0.103
CHEMBL297491,COc1ccc(-c2nc3n(Cc4ccccc4F)c(C)c(-c4cccc(OC)c4)c(=O)n3c2CN(C)CCc2ccccn2)cc1,CHEMBL5279240,0.119
CHEMBL51239,COc1cc(C(=O)NS(=O)(=O)C(C)C)ccc1Cc1cn(Cc2cccc(C#N)c2)c2ccc(NC(=O)CC3CCCC3)cc12,CHEMBL5279240,0.092
CHEMBL301616,COc1cc(C(=O)NS(=O)(=O)c2ccccc2Br)ccc1Cc1cn(C)c2ccc(NC(=O)CC3CCCC3)cc12,CHEMBL5279240,0.114
CHEMBL52102,Cc1ccccc1S(=O)(=O)NC(=O)c1cccc(C[C@@H]2[C@@H](C)Oc3ccc(OCc4nc5cc(F)ccc5s4)cc3[C@@H]2O)c1,CHEMBL5279240,0.106
CHEMBL54189,COc1cc(C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc2ccccc2)CCCc2ccccc2)cc(OC)c1OC,CHEMBL5279240,0.135
CHEMBL51222,CCCCCCCCCCCCCCCCCCCC1=C(OC)C(=O)C2=C(C1=O)N1C[C@@H]3N[C@@H]3[C@]1(OC)[C@@H]2COC(N)=O,CHEMBL5279240,0.082
CHEMBL432128,CCCCc1nc2ccc([C@H]3OC[C@H]4[C@@H]3ON3[C@@H]4CCC3(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5279240,0.127
CHEMBL53244,CCCCc1nc2ccc([C@H]3OC[C@@H]4ON5[C@@H](CCC5(C)C)[C@@H]43)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5279240,0.135
CHEMBL301547,CCCCc1nc2ccc([C@@H]3C[C@H]4C5CCC(C)(C)N5O[C@H]4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5279240,0.125
CHEMBL299770,CCCCc1nc2ccc([C@@H]3C[C@H]4C(c5ccccc5)=NO[C@H]4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5279240,0.107
CHEMBL417747,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccncc1,CHEMBL5279240,0.127
CHEMBL293125,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(O)cc1,CHEMBL5279240,0.145
CHEMBL293346,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1cccc(O)c1,CHEMBL5279240,0.142
CHEMBL55071,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccccc1O,CHEMBL5279240,0.133
CHEMBL54635,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(N)cc1,CHEMBL5279240,0.118
CHEMBL300813,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccccc1N,CHEMBL5279240,0.125
CHEMBL300919,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1ccc(C#N)cc1,CHEMBL5279240,0.115
CHEMBL51798,CCCS(=O)(=O)c1cc(C2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OCCSc1cccc(N)c1,CHEMBL5279240,0.116
CHEMBL433281,C=CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC=C)ccc5n5c4c1n2C1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,CHEMBL5279240,0.127
CHEMBL299496,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2C1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,CHEMBL5279240,0.139
CHEMBL292615,CO/C1=C\C(C)=C\C(C)C(=O)[C@@H](C)C/C(C)=C/C=C/C(OC)[C@@H]([C@@H](C)C(=O)[C@H](C)C2=CC(=O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,CHEMBL5279240,0.078
CHEMBL300116,COc1ccc(OCCCCN(C)CCOc2cc(OC)c(OC)c(OC)c2)c(C2Sc3ccccc3N(C)C2=O)c1,CHEMBL5279240,0.104
CHEMBL298591,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c([C@H]2Sc3ccccc3N(CCCCN=[N+]=[N-])C2=O)c1,CHEMBL5279240,0.095
