assay_type,canonical_smiles,data_validity_comment,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccc(CN(C)C)c3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805602,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cccc(CN(C)C)c3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805602,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5833425,<,<,IC50,nM,10.0,CHEMBL2189121,IC50,nM,10.0
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5833425,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5833425,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cncnc2)c2c3cc(ncc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5888182,<,<,IC50,nM,10.0,CHEMBL2189121,IC50,nM,10.0
B,CCn1c(-c2cncnc2)c2c3cc(ncc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5888182,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cncnc2)c2c3cc(ncc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5888182,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cc(CN(C)C)nn3C)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5962779,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cc(CN(C)C)nn3C)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5962779,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cc(CN(C)C)nn3C)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5962779,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL6063178,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL6063178,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL6063178,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccc(CN(C)C)c(COC)c3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5891012,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccc(CN(C)C)c(COC)c3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5891012,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccc(CN(C)C)c(COC)c3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5891012,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805515,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805515,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805515,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805515,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805515,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5805515,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cn(C)cn3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5839610,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cn(C)cn3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5839610,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cn(C)cn3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5839610,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3ccccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5861790,>,>,IC50,nM,10000.0,CHEMBL2189121,IC50,nM,10000.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3ccccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5861790,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3ccccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5861790,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2ccccc2CN(C)C)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)/C=C/CN(C)C)n1C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5973039,<,<,IC50,nM,10.0,CHEMBL2189121,IC50,nM,10.0
B,CCn1c(-c2ccccc2CN(C)C)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)/C=C/CN(C)C)n1C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5973039,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2ccccc2CN(C)C)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)/C=C/CN(C)C)n1C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5973039,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N(C)CCC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5776498,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N(C)CCC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5776498,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N(C)CCC(=O)N(C)[C@H](C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3c(c2)c(c(-c2cccnc2COC)n3CC)CC(C)(C)COC(=O)[C@@H]2CCCN(N2)C1=O)C(C)C,,CHEMBL5776498,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3csc(n3)-c3ccc4c(c3)c(c(-c3cccnc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5869473,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3csc(n3)-c3ccc4c(c3)c(c(-c3cccnc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5869473,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3csc(n3)-c3ccc4c(c3)c(c(-c3cccnc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5869473,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6046259,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6046259,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3COC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6046259,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5865089,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5865089,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5865089,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5865089,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5865089,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cnccc2COC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5865089,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL6059536,=,=,IC50,nM,55.0,CHEMBL2189121,IC50,nM,55.0
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL6059536,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL6059536,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL6059536,=,=,IC50,nM,55.0,CHEMBL2189121,IC50,nM,55.0
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL6059536,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)-c1cccc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL6059536,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,>,>,IC50,nM,10000.0,CHEMBL2189121,IC50,nM,10000.0
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cnccc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL5829742,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2cnccc2[C@H](C)OC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5965814,=,=,IC50,nM,55.0,CHEMBL2189121,IC50,nM,55.0
B,CCn1c(-c2cnccc2[C@H](C)OC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5965814,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,CCn1c(-c2cnccc2[C@H](C)OC)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C(=O)C#CCN(C)C)C1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5965814,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CS(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6040098,=,=,IC50,nM,5500.0,CHEMBL2189121,IC50,nM,5500.0
B,C=CS(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6040098,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CS(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6040098,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CS(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6040098,=,=,IC50,nM,5500.0,CHEMBL2189121,IC50,nM,5500.0
B,C=CS(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6040098,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CS(=O)(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cccc(c3)-c3ccc4c(c3)c(c(-c3cccnc3[C@H](C)OC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1,,CHEMBL6040098,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,C=CC(=O)N1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccccc3CCOC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1COC,,CHEMBL5759701,=,=,IC50,nM,550.0,CHEMBL2189121,IC50,nM,550.0
B,C=CC(=O)N1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccccc3CCOC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1COC,,CHEMBL5759701,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
B,C=CC(=O)N1CCN(C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3ccccc3CCOC)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C[C@@H]1COC,,CHEMBL5759701,=,=,k_off,s-1,,CHEMBL2189121,koff,s-1,
B,CCn1c(-c2ccccc2CN(C)C)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)/C=C/CN(C)C)n1C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5872360,=,=,IC50,nM,55.0,CHEMBL2189121,IC50,nM,55.0
B,CCn1c(-c2ccccc2CN(C)C)c2c3cc(ccc31)-c1cc(O)cc(c1)C[C@H](NC(=O)[C@@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)/C=C/CN(C)C)n1C)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2,,CHEMBL5872360,=,=,kon,,,CHEMBL2189121,kon,M-1-s-1,
